categoria,subcategoria,nombre,sku,descripcion,tallas,imagen_url,disponible,destacado,precio_1,qty_tier2,precio_tier2,qty_tier3,precio_tier3,qty_tier4,precio_tier4,qty_tier5,precio_tier5,qty_minima
Lululemon,Waist Bags,Waist Bag - Wine Red 2L,YB-063,,,https://drive.google.com/file/d/1dm5ehO3kBcfH_tAt0-RER4uHymF1mcVj/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Red 2L,YB-064,,,https://drive.google.com/file/d/1CA18hqlF34hx5sK61NnL67wOTwmQqizf/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Olive Drab 2L,YB-066,,,https://drive.google.com/file/d/1M1M0D0YRAGX3sv7qdVggMV0BJpEPMx_l/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Cream 2L,YB-069,,,https://drive.google.com/file/d/10Zb2_dz7cc0Q_OSVHRZ7IUaHtSRTI3zE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Black 2L,YB-070,,,https://drive.google.com/file/d/1kteF2e-ByqQSBHf6Uw43Z8sdxJVENLSg/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - White Grey 2L Logo Gold,YB-071,,,https://drive.google.com/file/d/1PDyFodyFUKCkEWgwe8jbDbYrXZw5SWCA/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Sapphire Blue 2L Logo Gold,YB-072,,,https://drive.google.com/file/d/13_iV6evbLfcPgfXuO_1XpUzP0UC89PpO/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Wine Red 2L Logo Gold,YB-073,,,https://drive.google.com/file/d/11_jOc2OuQlYsTqBiLAc6MRM_dNo7h4x8/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Light Blue 2L Logo Gold,YB-074,,,https://drive.google.com/file/d/1yr7qIxtSC3E0DMFwx5CcyMvVNotxjNM7/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Black Gold 2L Logo Gold,YB-075,,,https://drive.google.com/file/d/1DZi3DQya7q7RX9FLH6RHUUCJANfvj_k-/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Blue Black 2L,YB-076,,,https://drive.google.com/file/d/18_LZ1wfQm49bj8-jtOjJVSTVGnV-XR-O/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Dark Purple,YB-077,,,https://drive.google.com/file/d/1H-CNNWfQG-Jy6dli4OOMeaZb9p8WvaVL/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Waist Bags,Waist Bag - Camo Red,YB-079,,,https://drive.google.com/file/d/13kzbGkawU-t7SQ29-fVIcACOV9hIgRbp/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Bags,City Essentials Shoulder Bag 4L - Black,,,,https://drive.google.com/file/d/1fDeDzrNQNJqHjCM3ck6YCtOxIeG0oHP8/view?usp=sharing,TRUE,FALSE,,,,,,,,,,
Lululemon,Bags,City Essentials Shoulder Bag 4L - Pink,,,,https://drive.google.com/file/d/1SDUyUsIuxEpFYnHGhUGIFBktt_E8e_O6/view?usp=sharing,TRUE,FALSE,,,,,,,,,,
Lululemon,Bags,City Essentials Shoulder Bag 4L - Beige,,,,https://drive.google.com/file/d/17BkhFHkigL9-xZpWuBx_jNRxx5WvZI3S/view?usp=sharing,TRUE,FALSE,,,,,,,,,,
Lululemon,Key Pouches,Key Pouch - Pink Dark Pink,YS-001,,,https://drive.google.com/file/d/1vmcxxQOZ-kUNR4BBdQIUae-CiTK9owyt/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Vermilion Beige,YS-002,,,https://drive.google.com/file/d/1dMl6jAyQIRy9qHzP20ENH6mrFRT6k9MH/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Ivory Nude,YS-003,,,https://drive.google.com/file/d/1kKaXJqeKek9dJ2ddYYUovAssX7hf3hJh/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Gold Black,YS-005,,,https://drive.google.com/file/d/1lxmVdrtMg6nidvrLj_SjKW_koepu39aw/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Ivory Royal Blue,YS-006,,,https://drive.google.com/file/d/1g9ashKi9c7WTbyztLXj57DlHq8wSaHh3/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Ivory Burgundy,YS-007,,,https://drive.google.com/file/d/1iqMQI4E_vjQGIolNPcRwmFZ4quIB-CFW/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Gray Pink,YS-008,,,https://drive.google.com/file/d/1_90veONesH094SrA97VMmmTYzwwtzhm0/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Blue Blue,YS-009,,,https://drive.google.com/file/d/1wm4PFsCcx5OgPdf-6xX9MZJyuUuMvDb_/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Green Dark Green,YS-010,,,https://drive.google.com/file/d/1b-vdCklg-2xu68fPfHqWxlUFBK1V4rrN/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Ivory Khaki,YS-011,,,https://drive.google.com/file/d/1XFz_g8hPZ_Hn52mr1ZRViqu4m8BeuGcO/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Brown Dark Red,YS-012,,,https://drive.google.com/file/d/1fafO67YN5LI2N_jbbJbz7Xdw9hcjA-bj/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - White Black,YS-013,,,https://drive.google.com/file/d/1f0gqfOLEiQoYKf2BcKzVSrJhkTZk2xNq/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Black Gunmetal,YS-014,,,https://drive.google.com/file/d/1zd07SmlEgW7XIxowpVedzDX71K4pSlwI/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Pink Burgundy,YS-016,,,https://drive.google.com/file/d/1fMMjlAihCYuOLBJkp15Ajs_e9V9TAkgf/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - White Dark Green,YS-017,,,https://drive.google.com/file/d/1kGELDFwhOm7JrO0OoFiiahWDCnJ7oGT2/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Black Olive Green,YS-018,,,https://drive.google.com/file/d/1yguzRpf8vaDDkTqspMitwLx9VjjQe0lX/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - White Nude,YS-020,,,https://drive.google.com/file/d/1F9oKciurjsw41f5M-ZTmlpFFPM0dpS9l/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Nude Dark Pink,YS-022,,,https://drive.google.com/file/d/1U8lFdM2itB3gK69fOuba0LFXDWaVPBcP/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Orange Nude,YS-023,,,https://drive.google.com/file/d/1v8c79AHushEUTp-eLmbYtDv3KVFnwdV4/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Purple Black,YS-026,,,https://drive.google.com/file/d/1D7-VSPkQX_Qc8hWhJGHyuhln7GZxFzT1/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Lake Blue,YS-030,,,https://drive.google.com/file/d/1uxn3Klx5nH1B_a6ouXgKmI8li7EIE9cm/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Light Purple Light Purple,YS-032,,,https://drive.google.com/file/d/1GHjsZOU3xol09f251B8H_Ju55mRltD8p/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Silver Gray Silver Gray,YS-033,,,https://drive.google.com/file/d/1e4lTvOAtgQ_4HiHU6s2I_0aJd_3PfPcZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Blue Purple A,YS-034,,,https://drive.google.com/file/d/1YE5h-EiTr0OWa5XrSTTPrVO-oefMWFiX/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Orange Red Light Pink,YS-035,,,https://drive.google.com/file/d/1zQ3E8ph6efJttv-mPHrLTkjkbgX22m9q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Green Light Green,YS-036,,,https://drive.google.com/file/d/1zIHp3-MTchMtX46tSrQUvEodqBHG5K12/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Blue Purple B,YS-037,,,https://drive.google.com/file/d/17gH-jBLQ3nZZWBclKGu0T6p5j5U4rBCB/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Light Green White,YS-038,,,https://drive.google.com/file/d/1Hyiz1PwL-YodO4gLOGgqQkvdxC-T_VCd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Leopard Print,YS-039,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Black Black Gold Logo,YS-041,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Gray Gray Silver Logo,YS-042,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Red Red Gold Logo,YS-043,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Off-White Off-White Gold Logo,YS-044,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Purple Purple Printed Logo,YS-045,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Pink Bright Pink,YS-046,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Black Bright Black,YS-047,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Silver Bright Silver,YS-048,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Pink Iridescent,YS-049,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Army Green Leather,YS-054,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Pink Leather,YS-055,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Gray Leather,YS-056,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Rose Red Leather,YS-057,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - Black Leather,YS-058,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Key Pouches,Key Pouch - White Leather,YS-059,,,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Black - XS,YJ-002,,XS,https://drive.google.com/file/d/1atvYhT396luTNM12k-AnDm-R5r-umK4u/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Black - S,YJ-003,,S,https://drive.google.com/file/d/1atvYhT396luTNM12k-AnDm-R5r-umK4u/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Black - M,YJ-004,,M,https://drive.google.com/file/d/1atvYhT396luTNM12k-AnDm-R5r-umK4u/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Black - L,YJ-005,,L,https://drive.google.com/file/d/1atvYhT396luTNM12k-AnDm-R5r-umK4u/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Black - XL,YJ-006,,XL,https://drive.google.com/file/d/1atvYhT396luTNM12k-AnDm-R5r-umK4u/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & White - XXS,YJ-007,,XXS,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & White - XS,YJ-008,,XS,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & White - S,YJ-009,,S,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & White - M,YJ-010,,M,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & White - L,YJ-011,,L,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & White - XL,YJ-012,,XL,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink & Gold - S,YJ-015,,S,https://drive.google.com/file/d/17AU80DtHcvnLm_WR_dqogWBTATg-elsv/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink & Gold - M,YJ-016,,M,https://drive.google.com/file/d/17AU80DtHcvnLm_WR_dqogWBTATg-elsv/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink & Gold - L,YJ-017,,L,https://drive.google.com/file/d/17AU80DtHcvnLm_WR_dqogWBTATg-elsv/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink & Gold - XL,YJ-018,,XL,https://drive.google.com/file/d/17AU80DtHcvnLm_WR_dqogWBTATg-elsv/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Black - XXS,YJ-019,,XXS,https://drive.google.com/file/d/1hZ6VY-U3NUiK6tSSIIUp4VAhCH_7HoZd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Black - XS,YJ-020,,XS,https://drive.google.com/file/d/1hZ6VY-U3NUiK6tSSIIUp4VAhCH_7HoZd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Black - S,YJ-021,,S,https://drive.google.com/file/d/1hZ6VY-U3NUiK6tSSIIUp4VAhCH_7HoZd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Black - M,YJ-022,,M,https://drive.google.com/file/d/1hZ6VY-U3NUiK6tSSIIUp4VAhCH_7HoZd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Black - L,YJ-023,,L,https://drive.google.com/file/d/1hZ6VY-U3NUiK6tSSIIUp4VAhCH_7HoZd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Black - XL,YJ-024,,XL,https://drive.google.com/file/d/1hZ6VY-U3NUiK6tSSIIUp4VAhCH_7HoZd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - White - XXS,YJ-025,,XXS,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - White - XS,YJ-026,,XS,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - White - S,YJ-027,,S,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - White - M,YJ-028,,M,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - White - L,YJ-029,,L,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - White - XL,YJ-030,,XL,https://drive.google.com/file/d/1HTw9cn44ctkgirmS90Nh-dTo1Fs4HGGE/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink - XXS,YJ-031,,XXS,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink - XS,YJ-032,,XS,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink - S,YJ-033,,S,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink - M,YJ-034,,M,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink - L,YJ-035,,L,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Cherry Blossom Pink - XL,YJ-036,,XL,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue Gold - XXS,YJ-055,,XXS,https://drive.google.com/file/d/1pGlBXYPL1ohrIcn4ZmSF8qD7q8RL5lSQ/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue Gold - XS,YJ-056,,XS,https://drive.google.com/file/d/1pGlBXYPL1ohrIcn4ZmSF8qD7q8RL5lSQ/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue Gold - S,YJ-057,,S,https://drive.google.com/file/d/1pGlBXYPL1ohrIcn4ZmSF8qD7q8RL5lSQ/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue Gold - M,YJ-058,,M,https://drive.google.com/file/d/1pGlBXYPL1ohrIcn4ZmSF8qD7q8RL5lSQ/view?usp=drive_link,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue - XXS,YJ-061,,XXS,https://drive.google.com/file/d/1mbfm3PVBs2xMcttQj6PtsMmDOsAtpxIZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue - XS,YJ-062,,XS,https://drive.google.com/file/d/1mbfm3PVBs2xMcttQj6PtsMmDOsAtpxIZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue - S,YJ-063,,S,https://drive.google.com/file/d/1mbfm3PVBs2xMcttQj6PtsMmDOsAtpxIZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue - M,YJ-064,,M,https://drive.google.com/file/d/1mbfm3PVBs2xMcttQj6PtsMmDOsAtpxIZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue - L,YJ-065,,L,https://drive.google.com/file/d/1mbfm3PVBs2xMcttQj6PtsMmDOsAtpxIZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Powder Blue - XL,YJ-066,,XL,https://drive.google.com/file/d/1mbfm3PVBs2xMcttQj6PtsMmDOsAtpxIZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Lavender - XXS,YJ-067,,XXS,https://drive.google.com/file/d/1VbkCXOaXofS5uCO_Nvoq34jM-ox7Ia_Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Lavender - XS,YJ-068,,XS,https://drive.google.com/file/d/1VbkCXOaXofS5uCO_Nvoq34jM-ox7Ia_Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Lavender - S,YJ-069,,S,https://drive.google.com/file/d/1VbkCXOaXofS5uCO_Nvoq34jM-ox7Ia_Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Lavender - L,YJ-071,,L,https://drive.google.com/file/d/1VbkCXOaXofS5uCO_Nvoq34jM-ox7Ia_Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Lavender - XL,YJ-072,,XL,https://drive.google.com/file/d/1VbkCXOaXofS5uCO_Nvoq34jM-ox7Ia_Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Midnight Blue - XXS,YJ-073,,XXS,https://drive.google.com/file/d/1dkUa0km0EfCF_hORc0yOSYcPEU_yyzOZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Midnight Blue - XS,YJ-074,,XS,https://drive.google.com/file/d/1dkUa0km0EfCF_hORc0yOSYcPEU_yyzOZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Midnight Blue - S,YJ-075,,S,https://drive.google.com/file/d/1dkUa0km0EfCF_hORc0yOSYcPEU_yyzOZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Midnight Blue - M,YJ-076,,M,https://drive.google.com/file/d/1dkUa0km0EfCF_hORc0yOSYcPEU_yyzOZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Midnight Blue - L,YJ-077,,L,https://drive.google.com/file/d/1dkUa0km0EfCF_hORc0yOSYcPEU_yyzOZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Midnight Blue - XL,YJ-078,,XL,https://drive.google.com/file/d/1dkUa0km0EfCF_hORc0yOSYcPEU_yyzOZ/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Midnight Blue - L,YJ-083,,L,https://drive.google.com/file/d/1jTdGCuZT3INUlgrmKIzMNnk8XzZFy_nd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Midnight Blue - XL,YJ-084,,XL,https://drive.google.com/file/d/1jTdGCuZT3INUlgrmKIzMNnk8XzZFy_nd/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Strawberry Milkshake - XXS,YJ-085,,XXS,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Strawberry Milkshake - XS,YJ-086,,XS,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Strawberry Milkshake - S,YJ-087,,S,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Strawberry Milkshake - M,YJ-088,,M,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Strawberry Milkshake - L,YJ-089,,L,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Strawberry Milkshake - XL,YJ-090,,XL,https://drive.google.com/file/d/1BVJAKfJvXj-59i5_HWZAi4md8KSQLVqj/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Off-White - XXS,YJ-115,,XXS,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Off-White - XS,YJ-116,,XS,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Define Jackets,Define Jacket Nulu - Gold & Off-White - S,YJ-117,,S,"https://images.lululemon.com/is/image/lululemon/LW4CFOS_071906_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
